season,week,home_team,away_team,home_points,away_points,neutral,conference_game,home_conference,away_conference
2013,3,McNeese,West Alabama,44,42,False,False,Southland,
2013,3,UC Davis,Northern Arizona,10,21,False,True,Big Sky,Big Sky
2013,3,Northwestern,Western Michigan,38,17,False,False,Big Ten,Mid-American
2013,3,Sacramento State,Southern Oregon,63,56,False,False,Big Sky,
2013,3,Utah,Oregon State,48,51,False,True,Pac-12,Pac-12
2013,3,UNLV,Central Michigan,31,21,False,False,Mountain West,Mid-American
2013,3,Arizona State,Wisconsin,32,30,False,False,Pac-12,Big Ten
2013,3,Arizona,UTSA,38,13,False,False,Pac-12,Conference USA
2013,4,Jackson State,Texas Southern,35,7,False,True,SWAC,SWAC
2013,4,NC State,Clemson,14,26,False,True,ACC,ACC
2013,4,Fresno State,Boise State,41,40,False,True,Mountain West,Mountain West
2013,4,Virginia Tech,Marshall,29,21,False,False,ACC,Conference USA
2013,4,Louisville,Florida International,72,0,False,False,American Athletic,Conference USA
2013,4,Ohio State,Florida A&M,76,0,False,False,Big Ten,MEAC
2013,4,Massachusetts,Vanderbilt,7,24,False,False,Mid-American,SEC
2013,4,Kansas,Louisiana Tech,13,10,False,False,Big 12,Conference USA
2013,4,Central Michigan,Toledo,17,38,False,True,Mid-American,Mid-American
2013,4,Army,Wake Forest,11,25,False,False,FBS Independents,ACC
2013,4,Minnesota,San José State,43,24,False,False,Big Ten,Mountain West
2013,4,Iowa,Western Michigan,59,3,False,False,Big Ten,Mid-American
2013,4,Florida Atlantic,Middle Tennessee,35,42,False,True,Conference USA,Conference USA
2013,4,Georgia Tech,North Carolina,28,20,False,True,ACC,ACC
2013,4,Georgia,North Texas,45,21,False,False,SEC,Conference USA
2013,4,Brown,Georgetown,45,7,False,False,Ivy,Patriot
2013,4,Syracuse,Tulane,52,17,False,False,ACC,Conference USA
2013,4,Duke,Pittsburgh,55,58,False,True,ACC,ACC
2013,4,Jacksonville,Warner,69,16,True,False,Pioneer,
2013,4,Colgate,Yale,22,39,False,False,Patriot,Ivy
2013,4,Eastern Michigan,Ball State,20,51,False,True,Mid-American,Mid-American
2013,4,Sacred Heart,Chowan,78,35,False,False,NEC,
2013,4,Fordham,Columbia,52,7,True,False,Patriot,Ivy
2013,4,Southeast Missouri State,Southern Illinois,19,36,True,False,OVC,MVFC
2013,4,Georgia State,Jacksonville State,26,32,False,False,Sun Belt,OVC
2013,4,North Carolina Central,Towson,17,35,False,False,MEAC,CAA
2013,4,Ohio,Austin Peay,38,0,False,False,Mid-American,OVC
2013,4,Johnson C. Smith,Davidson,35,22,True,False,,Pioneer
2013,4,Saint Francis,Lincoln (PA),38,7,False,False,NEC,
2013,4,Drake,Indianapolis,31,14,False,False,Pioneer,
2013,4,Villanova,Stony Brook,35,6,False,True,CAA,CAA
2013,4,UAB,Northwestern State,52,28,True,False,Conference USA,Southland
2013,4,Cornell,Bucknell,45,13,False,False,Ivy,Patriot
2013,4,Samford,SE Louisiana,31,34,False,False,Southern,Southland
2013,4,Montana,Oklahoma Panhandle,47,14,False,False,Big Sky,
2013,4,Rice,Houston,26,31,True,False,Conference USA,American Athletic
2013,4,San Diego,Harvard,20,42,False,False,Pioneer,Ivy
2013,4,Washington,Idaho State,56,0,False,False,Pac-12,Big Sky
2013,4,Maryland,West Virginia,37,0,False,False,ACC,Big 12
2013,4,Western Carolina,Mars Hill,30,23,False,False,Southern,
2013,4,USC,Utah State,17,14,False,False,Pac-12,Mountain West
2013,4,Florida,Tennessee,31,17,False,True,SEC,SEC
2013,4,Northwestern,Maine,35,21,False,False,Big Ten,CAA
2013,4,Notre Dame,Michigan State,17,13,False,False,FBS Independents,Big Ten
2013,4,North Dakota State,Delaware State,51,0,False,False,MVFC,MEAC
2013,4,Nebraska,South Dakota State,59,20,False,False,Big Ten,MVFC
2013,4,Rutgers,Arkansas,28,24,False,False,American Athletic,SEC
2013,4,Bowling Green,Murray State,48,7,False,False,Mid-American,OVC
2013,4,Penn State,Kent State,34,0,False,False,Big Ten,Mid-American
2013,4,Virginia,VMI,49,0,False,False,ACC,Big South
2013,4,Wisconsin,Purdue,41,10,False,True,Big Ten,Big Ten
2013,4,Northern Colorado,Northern Iowa,7,26,False,False,Big Sky,MVFC
2013,4,Norfolk State,Charleston Southern,12,20,False,False,MEAC,Big South
2013,4,South Carolina State,Benedict,59,6,True,False,MEAC,
2013,4,Miami (OH),Cincinnati,0,14,False,False,Mid-American,American Athletic
2013,4,Youngstown State,Duquesne,59,17,False,False,MVFC,NEC
2013,4,Baylor,UL Monroe,70,7,False,False,Big 12,Sun Belt
2013,4,Memphis,Arkansas State,31,7,False,False,American Athletic,Sun Belt
2013,4,Mississippi Valley State,Southern,7,17,False,True,SWAC,SWAC
2013,4,Akron,Louisiana,30,35,False,False,Mid-American,Sun Belt
2013,4,Mercer,Berry,43,0,True,False,Pioneer,
2013,4,James Madison,Charlotte,34,7,False,False,CAA,FCS Independents
2013,4,Elon,App State,21,31,False,True,Southern,Southern
2013,4,Delaware,Wagner,49,9,False,False,CAA,NEC
2013,4,Coastal Carolina,Hampton,50,17,False,False,Big South,MEAC
2013,4,Princeton,Lehigh,28,29,False,False,Ivy,Patriot
2013,4,Pennsylvania,Lafayette,27,21,False,False,Ivy,Patriot
2013,4,Holy Cross,Monmouth,14,21,False,False,Patriot,FCS Independents
2013,4,Butler,Dartmouth,23,30,False,False,Pioneer,Ivy
2013,4,Richmond,Liberty,30,21,False,False,CAA,Big South
2013,4,Alabama State,Grambling,52,21,True,True,SWAC,SWAC
2013,4,Old Dominion,The Citadel,59,58,True,False,FCS Independents,Southern
2013,4,Florida State,Bethune-Cookman,54,6,False,False,ACC,MEAC
2013,4,Texas A&M,SMU,42,13,False,False,SEC,American Athletic
2013,4,Stetson,Birmingham-Southern,34,49,True,False,Pioneer,
2013,4,Miami,Savannah State,77,7,False,False,ACC,MEAC
2013,4,Sam Houston,Incarnate Word,52,21,False,False,Southland,FCS Independents
2013,4,Nicholls,Langston,42,22,False,False,Southland,
2013,4,Morehead State,Eastern Kentucky,24,56,False,False,Pioneer,OVC
2013,4,UAlbany,Central Connecticut,17,20,True,False,CAA,NEC
2013,4,Arkansas-Pine Bluff,Alcorn State,16,21,False,True,SWAC,SWAC
2013,4,Stephen F. Austin,Montana State,52,38,False,False,Southland,Big Sky
2013,4,Wofford,Gardner-Webb,0,3,False,False,Southern,Big South
2013,4,William & Mary,Rhode Island,20,0,False,True,CAA,CAA
2013,4,Northern Illinois,Eastern Illinois,43,39,False,False,Mid-American,OVC
2013,4,Texas Tech,Texas State,33,7,False,False,Big 12,Sun Belt
2013,4,Northern Arizona,South Dakota,22,16,False,False,Big Sky,MVFC
2013,4,Western Kentucky,Morgan State,58,17,False,False,Sun Belt,MEAC
2013,4,Prairie View A&M,Alabama A&M,28,26,True,True,SWAC,SWAC
2013,4,Alabama,Colorado State,31,6,False,False,SEC,Mountain West
2013,4,Stanford,Arizona State,42,28,False,True,Pac-12,Pac-12
2013,4,Missouri State,Central Arkansas,13,17,False,False,MVFC,Southland
2013,4,Illinois State,Abilene Christian,31,17,False,False,MVFC,FCS Independents
2013,4,Mississippi State,Troy,62,7,False,False,SEC,Sun Belt
2013,4,San Diego State,Oregon State,30,34,False,False,Mountain West,Pac-12
2013,4,LSU,Auburn,35,21,False,True,SEC,SEC
2013,4,Indiana,Missouri,28,45,False,False,Big Ten,SEC
2013,4,UTEP,UTSA,13,32,False,True,Conference USA,Conference USA
2013,4,Lamar,Bacone College,53,0,False,False,Southland,
2013,4,McNeese,Weber State,43,6,False,False,Southland,Big Sky
2013,4,UConn,Michigan,21,24,False,False,American Athletic,Big Ten
2013,4,Texas,Kansas State,31,21,False,True,Big 12,Big 12
2013,4,Nevada,Hawai'i,31,9,False,True,Mountain West,Mountain West
2013,4,UNLV,Western Illinois,38,7,True,False,Mountain West,MVFC
2013,4,UC Davis,Portland State,10,41,False,True,Big Sky,Big Sky
2013,4,Sacramento State,Southern Utah,21,24,False,True,Big Sky,Big Sky
2013,4,Air Force,Wyoming,23,56,False,True,Mountain West,Mountain West
2013,4,BYU,Utah,13,20,False,False,FBS Independents,Pac-12
2013,4,Washington State,Idaho,42,0,False,False,Pac-12,FBS Independents
2013,4,UCLA,New Mexico State,59,13,False,False,Pac-12,FBS Independents
2013,5,Tulsa,Iowa State,21,38,False,False,Conference USA,Big 12
2013,5,Georgia Tech,Virginia Tech,10,17,False,True,ACC,ACC
2013,5,North Carolina A&T,Howard,27,19,False,True,MEAC,MEAC
2013,5,Portland State,Cal Poly,34,38,True,True,Big Sky,Big Sky
2013,5,BYU,Middle Tennessee,37,10,False,False,FBS Independents,Conference USA
2013,5,San José State,Utah State,12,40,False,True,Mountain West,Mountain West
2013,5,Jacksonville,Butler,27,45,True,True,Pioneer,Pioneer
2013,5,UCF,South Carolina,25,28,False,False,American Athletic,SEC
2013,5,Purdue,Northern Illinois,24,55,False,False,Big Ten,Mid-American
2013,5,West Virginia,Oklahoma State,30,21,False,True,Big 12,Big 12
2013,5,Yale,Cornell,38,23,False,True,Ivy,Ivy
2013,5,TCU,SMU,48,17,False,False,Big 12,American Athletic
2013,5,Saint Francis,Fordham,20,38,False,False,NEC,Patriot
2013,5,Illinois,Miami (OH),50,14,False,False,Big Ten,Mid-American
2013,5,South Florida,Miami,21,49,False,False,American Athletic,ACC
2013,5,Tennessee,South Alabama,31,24,False,False,SEC,Sun Belt
2013,5,North Carolina,East Carolina,31,55,False,False,ACC,Conference USA
2013,5,Pittsburgh,Virginia,14,3,False,True,ACC,ACC
2013,5,Columbia,Monmouth,14,37,False,False,Ivy,FCS Independents
2013,5,Lehigh,New Hampshire,34,27,False,False,Patriot,CAA
2013,5,Morgan State,Norfolk State,21,27,False,True,MEAC,MEAC
2013,5,Mercer,Drake,31,17,True,True,Pioneer,Pioneer
2013,5,Stetson,San Diego,0,59,True,True,Pioneer,Pioneer
2013,5,Wagner,Bryant,28,47,False,True,NEC,NEC
2013,5,Morehead State,Davidson,45,14,False,True,Pioneer,Pioneer
2013,5,Dayton,Marist,20,31,False,True,Pioneer,Pioneer
2013,5,Rhode Island,Central Connecticut,42,7,False,False,CAA,NEC
2013,5,Elon,Coastal Carolina,28,53,False,False,Southern,Big South
2013,5,VMI,Robert Morris,31,37,False,False,Big South,NEC
2013,5,South Carolina State,Hampton,30,6,False,True,MEAC,MEAC
2013,5,Missouri State,Illinois State,37,10,False,True,MVFC,MVFC
2013,5,Georgetown,Princeton,22,50,False,False,Patriot,Ivy
2013,5,Western Kentucky,Navy,19,7,False,False,Sun Belt,FBS Independents
2013,5,Presbyterian,Charlotte,21,45,False,False,Big South,FCS Independents
2013,5,Valparaiso,Campbell,49,42,False,True,Pioneer,Pioneer
2013,5,Bowling Green,Akron,31,14,False,True,Mid-American,Mid-American
2013,5,Ball State,Toledo,31,24,False,True,Mid-American,Mid-American
2013,5,Samford,Western Carolina,62,23,False,True,Southern,Southern
2013,5,Sam Houston,Eastern Washington,49,34,False,False,Southland,Big Sky
2013,5,Duke,Troy,38,31,False,False,ACC,Sun Belt
2013,5,South Dakota State,North Dakota State,0,20,True,True,MVFC,MVFC
2013,5,Oregon State,Colorado,44,17,False,True,Pac-12,Pac-12
2013,5,North Dakota,Montana State,20,63,False,True,Big Sky,Big Sky
2013,5,Boston College,Florida State,34,48,False,True,ACC,ACC
2013,5,Georgia,LSU,44,41,False,True,SEC,SEC
2013,5,NC State,Central Michigan,48,14,False,False,ACC,Mid-American
2013,5,Buffalo,UConn,41,12,False,False,Mid-American,American Athletic
2013,5,App State,Charleston Southern,24,27,False,False,Southern,Big South
2013,5,Colorado State,UTEP,59,42,False,False,Mountain West,Conference USA
2013,5,Clemson,Wake Forest,56,7,False,True,ACC,ACC
2013,5,Minnesota,Iowa,7,23,False,True,Big Ten,Big Ten
2013,5,Notre Dame,Oklahoma,21,35,False,False,FBS Independents,Big 12
2013,5,Northern Colorado,Southern Utah,21,27,False,True,Big Sky,Big Sky
2013,5,Western Illinois,South Dakota,24,10,False,True,MVFC,MVFC
2013,5,Louisiana Tech,Army,16,35,True,False,Conference USA,FBS Independents
2013,5,UTSA,Houston,28,59,False,False,Conference USA,American Athletic
2013,5,Richmond,Maine,21,28,False,True,CAA,CAA
2013,5,Northern Iowa,McNeese,41,6,False,False,MVFC,Southland
2013,5,Abilene Christian,Tarleton State,34,41,True,False,FCS Independents,Lone Star
2013,5,Villanova,Pennsylvania,35,6,False,False,CAA,Ivy
2013,5,Idaho,Temple,26,24,False,False,FBS Independents,American Athletic
2013,5,Stony Brook,Towson,21,35,False,True,CAA,CAA
2013,5,The Citadel,Furman,17,24,False,True,Southern,Southern
2013,5,Old Dominion,UAlbany,66,10,True,False,FCS Independents,CAA
2013,5,Gardner-Webb,Point University,55,7,False,False,Big South,
2013,5,Bucknell,Sacred Heart,0,16,False,False,Patriot,NEC
2013,5,Alabama State,Alcorn State,49,30,True,True,SWAC,SWAC
2013,5,Georgia Southern,Chattanooga,23,21,False,True,Southern,Southern
2013,5,Savannah State,Delaware State,22,24,False,True,MEAC,MEAC
2013,5,Alabama,Ole Miss,25,0,False,True,SEC,SEC
2013,5,UL Monroe,Tulane,14,31,False,False,Sun Belt,Conference USA
2013,5,Nicholls,Arkansas Tech,44,34,False,False,Southland,
2013,5,Alabama A&M,Texas Southern,12,10,False,True,SWAC,SWAC
2013,5,Kentucky,Florida,7,24,False,True,SEC,SEC
2013,5,Rice,Florida Atlantic,18,14,False,True,Conference USA,Conference USA
2013,5,Dartmouth,Holy Cross,28,31,False,False,Ivy,Patriot
2013,5,Texas State,Wyoming,42,21,False,False,Sun Belt,Mountain West
2013,5,Incarnate Word,Eastern New Mexico,33,26,True,False,FCS Independents,
2013,5,Western Michigan,Kent State,14,32,False,True,Mid-American,Mid-American
2013,5,Southern Illinois,Youngstown State,27,28,False,True,MVFC,MVFC
2013,5,Grambling,Lamar,16,27,False,False,SWAC,Southland
2013,5,Liberty,Kentucky Wesleyan,73,7,False,False,Big South,
2013,5,Stephen F. Austin,Prairie View A&M,48,56,False,False,Southland,SWAC
2013,5,Arkansas,Texas A&M,33,45,False,True,SEC,SEC
2013,5,Northwestern State,Langston,37,0,False,False,Southland,
2013,5,Delaware,James Madison,29,22,False,True,CAA,CAA
2013,5,Washington,Arizona,31,13,False,True,Pac-12,Pac-12
2013,5,Southern,Jackson State,14,19,False,True,SWAC,SWAC
2013,5,Vanderbilt,UAB,52,24,False,False,SEC,Conference USA
2013,5,Harvard,Brown,41,23,False,True,Ivy,Ivy
2013,5,Missouri,Arkansas State,41,19,False,False,SEC,Sun Belt
2013,5,Weber State,Sacramento State,3,31,False,True,Big Sky,Big Sky
2013,5,Ohio State,Wisconsin,31,24,False,True,Big Ten,Big Ten
2013,5,Nevada,Air Force,45,42,False,True,Mountain West,Mountain West
2013,5,New Mexico,UNLV,42,56,False,True,Mountain West,Mountain West
2013,5,New Mexico State,San Diego State,16,26,False,False,FBS Independents,Mountain West
2013,5,Tennessee Tech,Indiana State,38,37,False,False,OVC,MVFC
2013,5,Houston Christian,Oklahoma Baptist,34,3,True,False,FCS Independents,
2013,5,UC Davis,Idaho State,30,13,False,True,Big Sky,Big Sky
2013,5,Northern Arizona,Montana,34,16,False,True,Big Sky,Big Sky
2013,5,Washington State,Stanford,17,55,False,True,Pac-12,Pac-12
2013,5,Boise State,Southern Miss,60,7,False,False,Mountain West,Conference USA
2013,5,Arizona State,USC,62,41,False,True,Pac-12,Pac-12
2013,5,Oregon,California,55,16,False,True,Pac-12,Pac-12
2013,5,Hawai'i,Fresno State,37,42,False,True,Mountain West,Mountain West
2013,6,Iowa State,Texas,30,31,False,True,Big 12,Big 12
2013,6,UL Monroe,Western Kentucky,10,31,False,True,Sun Belt,Sun Belt
2013,6,Utah,UCLA,27,34,False,True,Pac-12,Pac-12
2013,6,Utah State,BYU,14,31,False,False,Mountain West,FBS Independents
2013,6,San Diego State,Nevada,51,44,False,True,Mountain West,Mountain West
2013,6,Charleston Southern,North Greenville,28,14,False,False,Big South,
2013,6,Navy,Air Force,28,10,False,False,FBS Independents,Mountain West
2013,6,Marist,Valparaiso,37,0,False,True,Pioneer,Pioneer
2013,6,Indiana,Penn State,44,24,False,True,Big Ten,Big Ten
2013,6,Fordham,Lehigh,52,34,True,True,Patriot,Patriot
2013,6,Charlotte,Gardner-Webb,53,51,True,False,FCS Independents,Big South
2013,6,Virginia,Ball State,27,48,False,False,ACC,Mid-American
2013,6,Florida State,Maryland,63,0,False,True,ACC,ACC
2013,6,Kansas,Texas Tech,16,54,False,True,Big 12,Big 12
2013,6,Towson,New Hampshire,44,28,False,True,CAA,CAA
2013,6,Temple,Louisville,7,30,False,True,American Athletic,American Athletic
2013,6,Iowa,Michigan State,14,26,False,True,Big Ten,Big Ten
2013,6,Nebraska,Illinois,39,19,False,True,Big Ten,Big Ten
2013,6,SMU,Rutgers,52,55,False,True,American Athletic,American Athletic
2013,6,Buffalo,Eastern Michigan,42,14,False,True,Mid-American,Mid-American
2013,6,Duquesne,West Liberty,27,14,False,False,NEC,
2013,6,Alabama,Georgia State,45,3,False,False,SEC,Sun Belt
2013,6,Virginia Tech,North Carolina,27,17,False,True,ACC,ACC
2013,6,Cornell,Colgate,20,41,False,False,Ivy,Patriot
2013,6,Dayton,Davidson,40,8,False,True,Pioneer,Pioneer
2013,6,Troy,South Alabama,34,33,False,True,Sun Belt,Sun Belt
2013,6,Central Connecticut,Saint Francis,38,29,False,True,NEC,NEC
2013,6,Howard,North Carolina Central,28,37,False,True,MEAC,MEAC
2013,6,Villanova,William & Mary,20,16,False,True,CAA,CAA
2013,6,Boston College,Army,48,27,False,False,ACC,FBS Independents
2013,6,Pennsylvania,Dartmouth,37,31,False,True,Ivy,Ivy
2013,6,Holy Cross,Harvard,35,41,False,False,Patriot,Ivy
2013,6,Sacred Heart,Wagner,20,23,False,True,NEC,NEC
2013,6,Monmouth,Robert Morris,35,9,True,False,FCS Independents,NEC
2013,6,Norfolk State,Savannah State,26,24,False,True,MEAC,MEAC
2013,6,Butler,Stetson,35,15,False,True,Pioneer,Pioneer
2013,6,Miami (OH),Central Michigan,9,21,False,True,Mid-American,Mid-American
2013,6,Princeton,Columbia,53,7,False,True,Ivy,Ivy
2013,6,Morgan State,Florida A&M,34,21,False,True,MEAC,MEAC
2013,6,Campbell,Morehead State,36,45,False,True,Pioneer,Pioneer
2013,6,Furman,Elon,25,28,False,True,Southern,Southern
2013,6,Wofford,Presbyterian,55,14,False,False,Southern,Big South
2013,6,James Madison,UAlbany,40,13,False,True,CAA,CAA
2013,6,Drake,Jacksonville,27,17,False,True,Pioneer,Pioneer
2013,6,Akron,Ohio,3,43,False,True,Mid-American,Mid-American
2013,6,Delaware State,Bethune-Cookman,7,21,False,True,MEAC,MEAC
2013,6,The Citadel,App State,31,28,False,True,Southern,Southern
2013,6,Marshall,UTSA,34,10,False,True,Conference USA,Conference USA
2013,6,Alabama A&M,Mississippi Valley State,9,28,False,True,SWAC,SWAC
2013,6,Toledo,Western Michigan,47,20,False,True,Mid-American,Mid-American
2013,6,South Dakota State,Southern Illinois,24,27,True,True,MVFC,MVFC
2013,6,Illinois State,Western Illinois,35,21,False,True,MVFC,MVFC
2013,6,Samford,Georgia Southern,44,34,False,True,Southern,Southern
2013,6,South Dakota,Missouri State,17,14,False,True,MVFC,MVFC
2013,6,Pittsburg State,Abilene Christian,28,20,True,False,,FCS Independents
2013,6,UAB,Florida Atlantic,23,37,False,True,Conference USA,Conference USA
2013,6,Alcorn State,Warner,57,0,False,False,SWAC,
2013,6,Southern Utah,UC Davis,3,21,False,True,Big Sky,Big Sky
2013,6,Indiana State,Youngstown State,24,35,False,True,MVFC,MVFC
2013,6,Bowling Green,Massachusetts,28,7,False,True,Mid-American,Mid-American
2013,6,Middle Tennessee,East Carolina,17,24,False,True,Conference USA,Conference USA
2013,6,Wake Forest,NC State,28,13,False,True,ACC,ACC
2013,6,Miami,Georgia Tech,45,30,False,True,ACC,ACC
2013,6,Syracuse,Clemson,14,49,False,True,ACC,ACC
2013,6,North Dakota State,Northern Iowa,24,23,False,True,MVFC,MVFC
2013,6,Montana,Portland State,55,27,False,True,Big Sky,Big Sky
2013,6,Oklahoma State,Kansas State,33,29,False,True,Big 12,Big 12
2013,6,Kent State,Northern Illinois,24,38,False,True,Mid-American,Mid-American
2013,6,Michigan,Minnesota,42,13,False,True,Big Ten,Big Ten
2013,6,Tulsa,Rice,27,30,False,True,Conference USA,Conference USA
2013,6,South Carolina State,North Carolina A&T,29,24,True,True,MEAC,MEAC
2013,6,Tennessee,Georgia,31,34,False,True,SEC,SEC
2013,6,Tulane,North Texas,24,21,False,True,Conference USA,Conference USA
2013,6,Maine,Delaware,62,28,False,True,CAA,CAA
2013,6,Lafayette,Bucknell,31,7,False,True,Patriot,Patriot
2013,6,Idaho State,North Dakota,25,28,False,True,Big Sky,Big Sky
2013,6,California,Washington State,22,44,False,True,Pac-12,Pac-12
2013,6,San Diego,Mercer,45,13,False,True,Pioneer,Pioneer
2013,6,Southern Miss,Florida International,23,24,False,True,Conference USA,Conference USA
2013,6,Central Arkansas,McNeese,28,59,False,True,Southland,Southland
2013,6,Montana State,Northern Arizona,36,7,False,True,Big Sky,Big Sky
2013,6,Memphis,UCF,17,24,False,True,American Athletic,American Athletic
2013,6,Idaho,Fresno State,14,61,False,False,FBS Independents,Mountain West
2013,6,Cal Poly,Yale,10,24,False,False,Big Sky,Ivy
2013,6,Prairie View A&M,Grambling,31,3,True,True,SWAC,SWAC
2013,6,Brown,Rhode Island,31,14,False,False,Ivy,CAA
